beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
aaacc86,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc87,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc88,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc89,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc90,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc91,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc92,EPD 347,,,,,,,2027-07-27,,,Atlantic Declared Product Concrete members.,,,,,,,336.63,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 347,Product-specific,"B3L 4H9, Canada",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 22 present the LCA results for,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
A12359,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
A12360,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
A12366,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc66,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc67,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc68,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc69,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc70,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc71,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc72,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc73,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc74,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc75,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
aaacc76,EPD 348,,,,,,,2027-07-27,,,Declared Product Concrete BC members.,,,,,,,179.42,The declared unit is 1 cubic metre of ready mixed concrete. Products covered by this EPD satisfy general purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD 348,Product-specific,"Vancouver, BC V6G 2Z6",Athena Sustainable Materials Institute,NSF International,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants, ASTM International","ISO 14025:2006, ISO 21930:2017, EN 15804:2012, ISO 14040",for Concrete Version 2.1 (August,and other calculation methodologies are specified in Table 4. Tables 5 through 26 present the,"V2 was used to gather the facility data, mix designs, and to conduct the LCA modeling.",ecoinvent 3.4,,
